"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
607841900,26,26110,261100279,"607-8419",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵檀ノ後","ミササギダンノウシロ",,,,,,,,,
607842800,26,26110,261100280,"607-8428",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵血洗町","ミササギチアライチョウ",,,,,,,,,
607840900,26,26110,261100281,"607-8409",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵天徳町","ミササギテントクチョウ",,,,,,,,,
607840800,26,26110,261100282,"607-8408",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵鳥ノ向町","ミササギトリノムカイチョウ",,,,,,,,,
607841400,26,26110,261100283,"607-8414",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵中内町","ミササギナカウチチョウ",,,,,,,,,
607841500,26,26110,261100284,"607-8415",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵中筋町","ミササギナカスジチョウ",,,,,,,,,
607842400,26,26110,261100285,"607-8424",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵原西町","ミササギハラニシチョウ",,,,,,,,,
607840600,26,26110,261100286,"607-8406",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵平林町","ミササギヒラバヤシチョウ",,,,,,,,,
607842200,26,26110,261100287,"607-8422",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵封ジ山町","ミササギフウジヤマチョウ",,,,,,,,,
607841700,26,26110,261100288,"607-8417",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵別所町","ミササギベッショチョウ",,,,,,,,,
607842300,26,26110,261100289,"607-8423",0,0,"京都府","キョウトフ","京都市山科区","キョウトシヤマシナク","御陵山ノ谷","ミササギヤマノタニ",,,,,,,,,
610000000,26,26111,261110000,"610-0000",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク",,"　","（該当なし）",,,,,,,,
616002200,26,26111,261110001,"616-0022",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山朝月町","アラシヤマアサツキチョウ",,,,,,,,,
616002700,26,26111,261110002,"616-0027",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山内田町","アラシヤマウチダチョウ",,,,,,,,,
616001600,26,26111,261110003,"616-0016",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山上海道町","アラシヤマカミカイドウチョウ",,,,,,,,,
616000100,26,26111,261110004,"616-0001",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山上河原町","アラシヤマカミカワラチョウ",,,,,,,,,
616000700,26,26111,261110005,"616-0007",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山元録山町","アラシヤマゲンロクザンチョウ",,,,,,,,,
616000600,26,26111,261110006,"616-0006",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山虚空蔵山町","アラシヤマコクゾウヤマチョウ",,,,,,,,,
616001400,26,26111,261110007,"616-0014",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山谷ケ辻子町","アラシヤマタニガツジコチョウ",,,,,,,,,
616001700,26,26111,261110008,"616-0017",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山茶尻町","アラシヤマチャジリチョウ",,,,,,,,,
616000400,26,26111,261110009,"616-0004",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山中尾下町","アラシヤマナカオシタチョウ",,,,,,,,,
616000300,26,26111,261110010,"616-0003",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山西一川町","アラシヤマニシイチカワチョウ",,,,,,,,,
616000200,26,26111,261110011,"616-0002",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山東一川町","アラシヤマヒガシイチカワチョウ",,,,,,,,,
616001200,26,26111,261110012,"616-0012",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山東海道町","アラシヤマヒガシカイドウチョウ",,,,,,,,,
616001100,26,26111,261110013,"616-0011",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山樋ノ上町","アラシヤマヒノカミチョウ",,,,,,,,,
616001300,26,26111,261110014,"616-0013",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山風呂ノ橋町","アラシヤマフロノハシチョウ",,,,,,,,,
616002500,26,26111,261110015,"616-0025",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山宮ノ北町","アラシヤマミヤノキタチョウ",,,,,,,,,
616002300,26,26111,261110016,"616-0023",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山宮ノ前町","アラシヤマミヤノマエチョウ",,,,,,,,,
616002400,26,26111,261110017,"616-0024",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山宮町","アラシヤマミヤマチ",,,,,,,,,
616002100,26,26111,261110018,"616-0021",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山森ノ前町","アラシヤマモリノマエチョウ",,,,,,,,,
616002600,26,26111,261110019,"616-0026",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山薬師下町","アラシヤマヤクシシタチョウ",,,,,,,,,
616000500,26,26111,261110020,"616-0005",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山山田町","アラシヤマヤマダチョウ",,,,,,,,,
616001500,26,26111,261110021,"616-0015",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","嵐山山ノ下町","アラシヤマヤマノシタチョウ",,,,,,,,,
615804100,26,26111,261110022,"615-8041",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬青柳町","ウシガセアオヤギチョウ",,,,,,,,,
615803200,26,26111,261110023,"615-8032",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬奥ノ防町","ウシガセオクノボウチョウ",,,,,,,,,
615804200,26,26111,261110024,"615-8042",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬川原口町","ウシガセカハラグチチョウ",,,,,,,,,
615804300,26,26111,261110025,"615-8043",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬新田泓町","ウシガセシンデンブケチョウ",,,,,,,,,
615805200,26,26111,261110026,"615-8052",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬堂田町","ウシガセドウデンチョウ",,,,,,,,,
615805100,26,26111,261110027,"615-8051",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬西柿町","ウシガセニシガキチョウ",,,,,,,,,
615803100,26,26111,261110028,"615-8031",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬林ノ本町","ウシガセハヤシノモトチョウ",,,,,,,,,
615804500,26,26111,261110029,"615-8045",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬南ノ口町","ウシガセミナミノクチチョウ",,,,,,,,,
615804400,26,26111,261110030,"615-8044",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬山柿町","ウシガセヤマガキチョウ",,,,,,,,,
615804600,26,26111,261110031,"615-8046",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","牛ケ瀬弥生町","ウシガセヤヨイチョウ",,,,,,,,,
610110100,26,26111,261110032,"610-1101",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝北沓掛町","オオエキタクツカケチョウ",,,,,,,,,
610111200,26,26111,261110033,"610-1112",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝北福西町","オオエキタフクニシチョウ",,,,,,,,,
610110600,26,26111,261110034,"610-1106",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝沓掛町","オオエクツカケチョウ",,,,,,,,,
610119700,26,26111,261110034,"610-1197",1,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝沓掛町","オオエクツカケチョウ",,,,,,"京都市立芸術大学","キヨウトシリツゲイジユツダイガク","大枝沓掛町１３－６",
610110500,26,26111,261110035,"610-1105",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝塚原町","オオエツカハラチョウ",,,,,,,,,
610110400,26,26111,261110036,"610-1104",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝中山町","オオエナカヤマチョウ",,,,,,,,,
610114100,26,26111,261110037,"610-1141",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝西新林町","オオエニシシンバヤシチョウ",,,,,,,,,
610115100,26,26111,261110038,"610-1151",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝西長町","オオエニシナガチョウ",,,,,,,,,
610114200,26,26111,261110039,"610-1142",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝東新林町","オオエヒガシシンバヤシチョウ",,,,,,,,,
610111100,26,26111,261110040,"610-1111",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝東長町","オオエヒガシナガチョウ",,,,,,,,,
610119500,26,26111,261110040,"610-1195",1,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝東長町","オオエヒガシナガチョウ",,,,,,"京都経済短期大学　（学校法人　明徳学園）","キヨウトケイザイタンキダイガク　（ガツコウホウジン　メイトクガクエン）","大枝東長町３－１",
610111300,26,26111,261110041,"610-1113",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大枝南福西町","オオエミナミフクニシチョウ",,,,,,,,,
610113400,26,26111,261110042,"610-1134",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野石作町","オオハラノイシヅクリチョウ",,,,,,,,,
610113500,26,26111,261110043,"610-1135",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野出灰町","オオハラノイズリハチョウ",,,,,,,,,
610112800,26,26111,261110044,"610-1128",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野石見町","オオハラノイワミチョウ",,,,,,,,,
610113100,26,26111,261110045,"610-1131",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野上羽町","オオハラノウエバチョウ",,,,,,,,,
610113300,26,26111,261110046,"610-1133",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野小塩町","オオハラノオシオチョウ",,,,,,,,,
610112600,26,26111,261110047,"610-1126",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野上里男鹿町","オオハラノカミザトオジカチョウ",,,,,,,,,
610112500,26,26111,261110048,"610-1125",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野上里勝山町","オオハラノカミザトカツヤマチョウ",,,,,,,,,
610112100,26,26111,261110049,"610-1121",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野上里北ノ町","オオハラノカミザトキタノチョウ",,,,,,,,,
610112700,26,26111,261110050,"610-1127",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野上里鳥見町","オオハラノカミザトトリミチョウ",,,,,,,,,
610112300,26,26111,261110051,"610-1123",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野上里南ノ町","オオハラノカミザトミナミノチョウ",,,,,,,,,
610112400,26,26111,261110052,"610-1124",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野上里紅葉町","オオハラノカミザトモミジチョウ",,,,,,,,,
610115200,26,26111,261110053,"610-1152",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野北春日町","オオハラノキタカスガチョウ",,,,,,,,,
610113600,26,26111,261110054,"610-1136",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野外畑町","オオハラノトノハタチョウ",,,,,,,,,
610114600,26,26111,261110055,"610-1146",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野西境谷町","オオハラノニシサカイダニチョウ",,,,,,,,,
610114500,26,26111,261110056,"610-1145",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野西竹の里町","オオハラノニシタケノサトチョウ",,,,,,,,,
610113200,26,26111,261110057,"610-1132",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野灰方町","オオハラノハイガタチョウ",,,,,,,,,
610114300,26,26111,261110058,"610-1143",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野東境谷町","オオハラノヒガシサカイダニチョウ",,,,,,,,,
610119800,26,26111,261110058,"610-1198",1,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野東境谷町","オオハラノヒガシサカイダニチョウ",,,,,,"京都市西京区役所　洛西支所","キヨウトシニシキヨウクヤクシヨ　ラクサイシシヨ","大原野東境谷町２－１－２",
610114400,26,26111,261110059,"610-1144",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野東竹の里町","オオハラノヒガシタケノサトチョウ",,,,,,,,,
610112200,26,26111,261110060,"610-1122",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野東野町","オオハラノヒガシノチョウ",,,,,,,,,
610115300,26,26111,261110061,"610-1153",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","大原野南春日町","オオハラノミナミカスガチョウ",,,,,,,,,
615814200,26,26111,261110062,"615-8142",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原畔ノ海道","カタギハラアゼノカイドウ",,,,,,,,,
615817800,26,26111,261110063,"615-8178",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原池ノ上町","カタギハライケノウエチョウ",,,,,,,,,
615818100,26,26111,261110064,"615-8181",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原石畑町","カタギハライシバタチョウ",,,,,,,,,
615813300,26,26111,261110065,"615-8133",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原井戸","カタギハライド",,,,,,,,,
615815700,26,26111,261110066,"615-8157",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原芋峠","カタギハライモトウゲ",,,,,,,,,
615818500,26,26111,261110067,"615-8185",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原宇治井町","カタギハラウジイチョウ",,,,,,,,,
615817200,26,26111,261110068,"615-8172",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原宇治井西町","カタギハラウジイニシチョウ",,,,,,,,,
615815200,26,26111,261110069,"615-8152",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原内垣外町","カタギハラウチカイトチョウ",,,,,,,,,
615813500,26,26111,261110070,"615-8135",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原江ノ本町","カタギハラエノモトチョウ",,,,,,,,,
615815500,26,26111,261110071,"615-8155",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原大亀谷","カタギハラオオカメダニ",,,,,,,,,
615815400,26,26111,261110072,"615-8154",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原岡南ノ庄","カタギハラオカミナミノショウ",,,,,,,,,
615817600,26,26111,261110073,"615-8176",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原上池田町","カタギハラカミイケダチョウ",,,,,,,,,
615816200,26,26111,261110074,"615-8162",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原上ノ町","カタギハラカミノチョウ",,,,,,,,,
615814400,26,26111,261110075,"615-8144",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原釘貫","カタギハラクギヌキ",,,,,,,,,
615813600,26,26111,261110076,"615-8136",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原口戸","カタギハラクチド",,,,,,,,,
615817100,26,26111,261110077,"615-8171",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原久保町","カタギハラクボチョウ",,,,,,,,,
615811600,26,26111,261110078,"615-8116",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原甲水","カタギハラコウスイ",,,,,,,,,
615813100,26,26111,261110079,"615-8131",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原五反田","カタギハラゴタンダ",,,,,,,,,
615814300,26,26111,261110080,"615-8143",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原里ノ垣外町","カタギハラサトノカイトチョウ",,,,,,,,,
615816400,26,26111,261110081,"615-8164",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原鴫谷","カタギハラシギタニ",,,,,,,,,
615817300,26,26111,261110082,"615-8173",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原下池田町","カタギハラシモイケダチョウ",,,,,,,,,
615817700,26,26111,261110083,"615-8177",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原下ノ町","カタギハラシモノチョウ",,,,,,,,,
615815100,26,26111,261110084,"615-8151",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原杉原町","カタギハラスギハラチョウ",,,,,,,,,
615814500,26,26111,261110085,"615-8145",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原角田町","カタギハラスミタチョウ",,,,,,,,,
615816100,26,26111,261110086,"615-8161",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原蛸田町","カタギハラタコデンチョウ",,,,,,,,,
615814600,26,26111,261110087,"615-8146",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原田中町","カタギハラタナカチョウ",,,,,,,,,
615818200,26,26111,261110088,"615-8182",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原茶ノ木本町","カタギハラチャノキモトチョウ",,,,,,,,,
615814700,26,26111,261110089,"615-8147",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原塚ノ本町","カタギハラツカノモトチョウ",,,,,,,,,
615818600,26,26111,261110090,"615-8186",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原佃","カタギハラツクダ",,,,,,,,,
615815600,26,26111,261110091,"615-8156",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原百々ケ池","カタギハラドドガイケ",,,,,,,,,
615817400,26,26111,261110092,"615-8174",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原中垣外","カタギハラナカカイト",,,,,,,,,
615813200,26,26111,261110093,"615-8132",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原庭井","カタギハラニワイ",,,,,,,,,
615817500,26,26111,261110094,"615-8175",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原硲町","カタギハラハガマチョウ",,,,,,,,,
615815800,26,26111,261110095,"615-8158",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原秤谷町","カタギハラハカリダニチョウ",,,,,,,,,
615812200,26,26111,261110096,"615-8122",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原八反田","カタギハラハッタンダ",,,,,,,,,
615813400,26,26111,261110097,"615-8134",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原比恵田町","カタギハラヒエダチョウ",,,,,,,,,
615814100,26,26111,261110098,"615-8141",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原平田町","カタギハラヒラタチョウ",,,,,,,,,
615816500,26,26111,261110099,"615-8165",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原盆山","カタギハラボンヤマ",,,,,,,,,
615815300,26,26111,261110100,"615-8153",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原前田町","カタギハラマエダチョウ",,,,,,,,,
615818400,26,26111,261110101,"615-8184",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原水築町","カタギハラミズツキチョウ",,,,,,,,,
615812400,26,26111,261110102,"615-8124",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原三宅町","カタギハラミヤケチョウ",,,,,,,,,
615812300,26,26111,261110103,"615-8123",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原山路","カタギハラヤマジ",,,,,,,,,
615816300,26,26111,261110104,"615-8163",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原山ノ上町","カタギハラヤマノウエチョウ",,,,,,,,,
615811700,26,26111,261110105,"615-8117",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原六反田","カタギハラロクタンダ",,,,,,,,,
615818300,26,26111,261110106,"615-8183",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","樫原分田","カタギハラワケダ",,,,,,,,,
615802100,26,26111,261110107,"615-8021",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂浅原町","カツラアサハラチョウ",,,,,,,,,
615802700,26,26111,261110108,"615-8027",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂朝日町","カツラアサヒチョウ",,,,,,,,,
615808100,26,26111,261110109,"615-8081",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂池尻町","カツライケジリチョウ",,,,,,,,,
615802600,26,26111,261110110,"615-8026",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂市ノ前町","カツライチノマエチョウ",,,,,,,,,
615802500,26,26111,261110111,"615-8025",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂稲荷山町","カツライナリヤマチョウ",,,,,,,,,
615808600,26,26111,261110112,"615-8086",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂乾町","カツライヌイチョウ",,,,,,,,,
615808300,26,26111,261110113,"615-8083",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂艮町","カツラウシトラチョウ",,,,,,,,,
615801100,26,26111,261110114,"615-8011",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂大縄町","カツラオオナワチョウ",,,,,,,,,
615807100,26,26111,261110115,"615-8071",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂春日町","カツラカスガチョウ",,,,,,,,,
615800700,26,26111,261110116,"615-8007",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂上野今井町","カツラカミノイマイチョウ",,,,,,,,,
615800800,26,26111,261110117,"615-8008",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂上野川原町","カツラカミノカワラチョウ",,,,,,,,,
615800100,26,26111,261110118,"615-8001",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂上野北町","カツラカミノキタチョウ",,,,,,,,,
615800200,26,26111,261110119,"615-8002",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂上野中町","カツラカミノナカチョウ",,,,,,,,,
615800600,26,26111,261110120,"615-8006",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂上野西町","カツラカミノニシチョウ",,,,,,,,,
615800300,26,26111,261110121,"615-8003",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂上野東町","カツラカミノヒガシチョウ",,,,,,,,,
615800500,26,26111,261110122,"615-8005",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂上野南町","カツラカミノミナミチョウ",,,,,,,,,
615808200,26,26111,261110123,"615-8082",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂上豆田町","カツラカミマメダチョウ",,,,,,,,,
615801700,26,26111,261110124,"615-8017",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂河田町","カツラカワダチョウ",,,,,,,,,
615802200,26,26111,261110125,"615-8022",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂北滝川町","カツラキタタキガワチョウ",,,,,,,,,
615807200,26,26111,261110126,"615-8072",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂木ノ下町","カツラキノシタチョウ",,,,,,,,,
615801200,26,26111,261110127,"615-8012",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂後水町","カツラコウズチョウ",,,,,,,,,
615808700,26,26111,261110128,"615-8087",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂御所町","カツラゴショチョウ",,,,,,,,,
615807700,26,26111,261110129,"615-8077",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂芝ノ下町","カツラシバノシタチョウ",,,,,,,,,
615801300,26,26111,261110130,"615-8013",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂清水町","カツラシミズチョウ",,,,,,,,,
615807600,26,26111,261110131,"615-8076",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂下豆田町","カツラシモマメダチョウ",,,,,,,,,
615807500,26,26111,261110132,"615-8075",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂巽町","カツラタツミチョウ",,,,,,,,,
615808500,26,26111,261110133,"615-8085",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂千代原町","カツラチヨハラチョウ",,,,,,,,,
615830100,26,26111,261110134,"615-8301",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂徳大寺北町","カツラトクダイジキタチョウ",,,,,,,,,
615801800,26,26111,261110135,"615-8018",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂徳大寺町","カツラトクダイジチョウ",,,,,,,,,
615830300,26,26111,261110136,"615-8303",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂徳大寺東町","カツラトクダイジヒガシチョウ",,,,,,,,,
615830200,26,26111,261110137,"615-8302",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂徳大寺南町","カツラトクダイジミナミチョウ",,,,,,,,,
615802400,26,26111,261110138,"615-8024",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂西滝川町","カツラニシタキガワチョウ",,,,,,,,,
615807300,26,26111,261110139,"615-8073",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂野里町","カツラノザトチョウ",,,,,,,,,
615800400,26,26111,261110140,"615-8004",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂畑ケ田町","カツラハタケダチョウ",,,,,,,,,
615801600,26,26111,261110141,"615-8016",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂久方町","カツラヒサカタチョウ",,,,,,,,,
615808400,26,26111,261110142,"615-8084",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂坤町","カツラヒツジサルチョウ",,,,,,,,,
615801400,26,26111,261110143,"615-8014",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂御園","カツラミソノ",,,,,,,,,
615802300,26,26111,261110144,"615-8023",0,0,"京都府","キョウトフ","京都市西京区","キョウトシニシキョウク","桂南滝川町","カツラミナミタキガワチョウ",,,,,,,,,
